,column,count,missing_count_x,missing_pct,min_value,max_value,range_value,mean_value,median_value,std_dev,coef_of_variation,p25,p75,iqr_x,skewness_x,kurtosis_x,zero_count,negative_count,q1_x,q3_x,iqr_y,lower_bound,upper_bound,outlier_count_x,outlier_percentage,dtype,non_null_count,missing_count_y,missing_rate,unique_count,mean,median,std,min,q1_y,q3_y,max,iqr,skewness_y,kurtosis_y,outlier_count_y,outlier_rate,skew_label,variance_flag,normality_pvalue,normality_label
485,PREV_NAME_PRODUCT_TYPE_nan_MEAN,291057,16454,5.3507,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,float64,291057,16454,0.0535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,approximately_symmetric,constant,,constant
486,PREV_NAME_PRODUCT_TYPE_walk-in_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0806,0.0,0.1834,2.2773,0.0,0.0,0.0,2.9836,9.8057,218394,0,0.0,0.0,0.0,0.0,0.0,72663,24.9652,float64,291057,16454,0.0535,333,0.0806,0.0,0.1834,0.0,0.0,0.0,1.0,0.0,2.9836,9.8059,0,0.0,highly_skewed,variable,0.0,non_normal
487,PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.205,0.125,0.2435,1.188,0.0,0.3636,0.3636,1.0021,0.2455,139770,0,0.0,0.3636,0.3636,-0.5455,0.9091,3674,1.2623,float64,291057,16454,0.0535,394,0.205,0.125,0.2435,0.0,0.0,0.3636,1.0,0.3636,1.0021,0.2456,3674,0.0126,highly_skewed,variable,0.0,non_normal
488,PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0046,0.0,0.0528,11.5565,0.0,0.0,0.0,15.0801,254.8859,287504,0,0.0,0.0,0.0,0.0,0.0,3553,1.2207,float64,291057,16454,0.0535,68,0.0046,0.0,0.0528,0.0,0.0,0.0,1.0,0.0,15.0802,254.8903,0,0.0,highly_skewed,variable,0.0,non_normal
489,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0215,0.0,0.113,5.268,0.0,0.0,0.0,6.8108,50.8743,274407,0,0.0,0.0,0.0,0.0,0.0,16650,5.7205,float64,291057,16454,0.0535,125,0.0215,0.0,0.113,0.0,0.0,0.0,1.0,0.0,6.8109,50.8752,0,0.0,highly_skewed,variable,0.0,non_normal
490,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.209,0.0,0.3038,1.4532,0.0,0.3333,0.3333,1.4784,1.1275,155523,0,0.0,0.3333,0.3333,-0.5,0.8333,23616,8.1139,float64,291057,16454,0.0535,285,0.209,0.0,0.3038,0.0,0.0,0.3333,1.0,0.3333,1.4785,1.1275,23616,0.0811,highly_skewed,variable,0.0,non_normal
491,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0262,0.0,0.1236,4.7133,0.0,0.0,0.0,6.1198,40.9835,270324,0,0.0,0.0,0.0,0.0,0.0,20733,7.1233,float64,291057,16454,0.0535,117,0.0262,0.0,0.1236,0.0,0.0,0.0,1.0,0.0,6.1199,40.9842,0,0.0,highly_skewed,variable,0.0,non_normal
492,PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.302,0.2,0.3374,1.1172,0.0,0.5,0.5,0.9354,-0.3448,110341,0,0.0,0.5,0.5,-0.75,1.25,0,0.0,float64,291057,16454,0.0535,326,0.302,0.2,0.3374,0.0,0.0,0.5,1.0,0.5,0.9354,-0.3448,0,0.0,moderately_skewed,variable,0.0,non_normal
493,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0495,0.0,0.1659,3.3489,0.0,0.0,0.0,4.2782,19.4553,252385,0,0.0,0.0,0.0,0.0,0.0,38672,13.2867,float64,291057,16454,0.0535,142,0.0495,0.0,0.1659,0.0,0.0,0.0,1.0,0.0,4.2782,19.4557,0,0.0,highly_skewed,variable,0.0,non_normal
494,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0174,0.0,0.1013,5.8121,0.0,0.0,0.0,7.6688,65.1045,276824,0,0.0,0.0,0.0,0.0,0.0,14233,4.8901,float64,291057,16454,0.0535,110,0.0174,0.0,0.1013,0.0,0.0,0.0,1.0,0.0,7.6688,65.1056,0,0.0,highly_skewed,variable,0.0,non_normal
495,PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0022,0.0,0.0351,16.0594,0.0,0.0,0.0,21.7267,543.5033,289168,0,0.0,0.0,0.0,0.0,0.0,1889,0.649,float64,291057,16454,0.0535,50,0.0022,0.0,0.0351,0.0,0.0,0.0,1.0,0.0,21.7268,543.5127,0,0.0,highly_skewed,variable,0.0,non_normal
496,PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.001,0.0,0.0247,25.8521,0.0,0.0,0.0,32.6033,1184.0897,290379,0,0.0,0.0,0.0,0.0,0.0,678,0.2329,float64,291057,16454,0.0535,60,0.001,0.0,0.0247,0.0,0.0,0.0,1.0,0.0,32.6035,1184.1101,0,0.0,highly_skewed,variable,0.0,non_normal
497,PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0004,0.0,0.0162,37.2731,0.0,0.0,0.0,48.8733,2709.534,290719,0,0.0,0.0,0.0,0.0,0.0,338,0.1161,float64,291057,16454,0.0535,30,0.0004,0.0,0.0162,0.0,0.0,0.0,1.0,0.0,48.8735,2709.5806,0,0.0,highly_skewed,variable,0.0,non_normal
498,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.3662,0.3333,0.347,0.9476,0.0,0.6667,0.6667,0.3091,-1.3351,112927,0,0.0,0.6667,0.6667,-1.0,1.6667,0,0.0,float64,291057,16454,0.0535,385,0.3662,0.3333,0.347,0.0,0.0,0.6667,1.0,0.6667,0.3091,-1.3351,0,0.0,approximately_symmetric,variable,0.0,non_normal
499,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,291057,16454,5.3507,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,float64,291057,16454,0.0535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,approximately_symmetric,constant,,constant
500,PREV_NAME_TYPE_SUITE_Children_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0214,0.0,0.0994,4.6409,0.0,0.0,0.0,6.6814,53.2368,269136,0,0.0,0.0,0.0,0.0,0.0,21921,7.5315,float64,291057,16454,0.0535,126,0.0214,0.0,0.0994,0.0,0.0,0.0,1.0,0.0,6.6814,53.2377,0,0.0,highly_skewed,variable,0.0,non_normal
501,PREV_NAME_TYPE_SUITE_Family_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1468,0.0,0.2487,1.6937,0.0,0.2222,0.2222,2.0307,3.7284,177332,0,0.0,0.2222,0.2222,-0.3333,0.5556,19338,6.6441,float64,291057,16454,0.0535,280,0.1468,0.0,0.2487,0.0,0.0,0.2222,1.0,0.2222,2.0307,3.7285,19338,0.0664,highly_skewed,variable,0.0,non_normal
502,PREV_NAME_TYPE_SUITE_Group of people_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0016,0.0,0.027,17.1349,0.0,0.0,0.0,25.8598,815.9501,289261,0,0.0,0.0,0.0,0.0,0.0,1796,0.6171,float64,291057,16454,0.0535,51,0.0016,0.0,0.027,0.0,0.0,0.0,1.0,0.0,25.86,815.9642,0,0.0,highly_skewed,variable,0.0,non_normal
503,PREV_NAME_TYPE_SUITE_Other_A_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0066,0.0,0.0562,8.501,0.0,0.0,0.0,12.3483,183.528,284202,0,0.0,0.0,0.0,0.0,0.0,6855,2.3552,float64,291057,16454,0.0535,73,0.0066,0.0,0.0562,0.0,0.0,0.0,1.0,0.0,12.3483,183.5311,0,0.0,highly_skewed,variable,0.0,non_normal
504,PREV_NAME_TYPE_SUITE_Other_B_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0126,0.0,0.0766,6.0928,0.0,0.0,0.0,8.7859,92.9305,278153,0,0.0,0.0,0.0,0.0,0.0,12904,4.4335,float64,291057,16454,0.0535,104,0.0126,0.0,0.0766,0.0,0.0,0.0,1.0,0.0,8.7859,92.9321,0,0.0,highly_skewed,variable,0.0,non_normal
505,"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",291057,16454,5.3507,0.0,1.0,1.0,0.0471,0.0,0.1483,3.1506,0.0,0.0,0.0,4.2722,20.7996,248352,0,0.0,0.0,0.0,0.0,0.0,42705,14.6724,float64,291057,16454,0.0535,166,0.0471,0.0,0.1483,0.0,0.0,0.0,1.0,0.0,4.2723,20.8,0,0.0,highly_skewed,variable,0.0,non_normal
506,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.2845,0.25,0.2967,1.043,0.0,0.5,0.5,0.9126,0.0345,107808,0,0.0,0.5,0.5,-0.75,1.25,0,0.0,float64,291057,16454,0.0535,389,0.2845,0.25,0.2967,0.0,0.0,0.5,1.0,0.5,0.9126,0.0345,0,0.0,moderately_skewed,variable,0.0,non_normal
507,PREV_NAME_TYPE_SUITE_nan_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.4794,0.5,0.3297,0.6876,0.25,0.7,0.45,0.048,-1.0183,56752,0,0.25,0.7,0.45,-0.425,1.375,0,0.0,float64,291057,16454,0.0535,403,0.4794,0.5,0.3297,0.0,0.25,0.7,1.0,0.45,0.048,-1.0183,0,0.0,approximately_symmetric,variable,0.0,non_normal
508,PREV_NAME_YIELD_GROUP_XNA_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.2288,0.2,0.2437,1.0654,0.0,0.4,0.4,0.724,-0.3923,125426,0,0.0,0.4,0.4,-0.6,1.0,0,0.0,float64,291057,16454,0.0535,411,0.2288,0.2,0.2437,0.0,0.0,0.4,1.0,0.4,0.724,-0.3923,0,0.0,moderately_skewed,variable,0.0,non_normal
509,PREV_NAME_YIELD_GROUP_high_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.2378,0.1429,0.2928,1.2315,0.0,0.3889,0.3889,1.2662,0.789,127221,0,0.0,0.3889,0.3889,-0.5833,0.9722,20414,7.0137,float64,291057,16454,0.0535,341,0.2378,0.1429,0.2928,0.0,0.0,0.3889,1.0,0.3889,1.2663,0.789,20414,0.0701,highly_skewed,variable,0.0,non_normal
510,PREV_NAME_YIELD_GROUP_low_action_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0685,0.0,0.1842,2.6887,0.0,0.0,0.0,3.5206,13.225,233541,0,0.0,0.0,0.0,0.0,0.0,57516,19.7611,float64,291057,16454,0.0535,230,0.0685,0.0,0.1842,0.0,0.0,0.0,1.0,0.0,3.5206,13.2252,0,0.0,highly_skewed,variable,0.0,non_normal
511,PREV_NAME_YIELD_GROUP_low_normal_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.21,0.1111,0.2756,1.312,0.0,0.3333,0.3333,1.4994,1.6633,135269,0,0.0,0.3333,0.3333,-0.5,0.8333,17904,6.1514,float64,291057,16454,0.0535,326,0.21,0.1111,0.2756,0.0,0.0,0.3333,1.0,0.3333,1.4994,1.6633,17904,0.0615,highly_skewed,variable,0.0,non_normal
512,PREV_NAME_YIELD_GROUP_middle_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.2549,0.1818,0.2939,1.153,0.0,0.4,0.4,1.1964,0.6665,114556,0,0.0,0.4,0.4,-0.6,1.0,0,0.0,float64,291057,16454,0.0535,329,0.2549,0.1818,0.2939,0.0,0.0,0.4,1.0,0.4,1.1964,0.6665,0,0.0,highly_skewed,variable,0.0,non_normal
513,PREV_NAME_YIELD_GROUP_nan_MEAN,291057,16454,5.3507,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,float64,291057,16454,0.0535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,approximately_symmetric,constant,,constant
514,PREV_PRODUCT_COMBINATION_Card Street_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0593,0.0,0.14,2.3605,0.0,0.0,0.0,3.2005,12.7439,225601,0,0.0,0.0,0.0,0.0,0.0,65456,22.4891,float64,291057,16454,0.0535,248,0.0593,0.0,0.14,0.0,0.0,0.0,1.0,0.0,3.2005,12.7442,0,0.0,highly_skewed,variable,0.0,non_normal
515,PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0389,0.0,0.0934,2.3983,0.0,0.0,0.0,3.0005,11.3373,233273,0,0.0,0.0,0.0,0.0,0.0,57784,19.8532,float64,291057,16454,0.0535,181,0.0389,0.0,0.0934,0.0,0.0,0.0,1.0,0.0,3.0005,11.3375,0,0.0,highly_skewed,variable,0.0,non_normal
516,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0322,0.0,0.1193,3.6994,0.0,0.0,0.0,5.2762,33.0526,257872,0,0.0,0.0,0.0,0.0,0.0,33185,11.4015,float64,291057,16454,0.0535,247,0.0322,0.0,0.1193,0.0,0.0,0.0,1.0,0.0,5.2762,33.0532,0,0.0,highly_skewed,variable,0.0,non_normal
517,PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0141,0.0,0.0754,5.3467,0.0,0.0,0.0,7.874,77.2034,274439,0,0.0,0.0,0.0,0.0,0.0,16618,5.7095,float64,291057,16454,0.0535,237,0.0141,0.0,0.0754,0.0,0.0,0.0,1.0,0.0,7.8741,77.2047,0,0.0,highly_skewed,variable,0.0,non_normal
518,PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0176,0.0,0.0857,4.8746,0.0,0.0,0.0,7.3389,66.4312,270466,0,0.0,0.0,0.0,0.0,0.0,20591,7.0746,float64,291057,16454,0.0535,210,0.0176,0.0,0.0857,0.0,0.0,0.0,1.0,0.0,7.3389,66.4323,0,0.0,highly_skewed,variable,0.0,non_normal
519,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0276,0.0,0.0893,3.2284,0.0,0.0,0.0,4.0988,20.031,255461,0,0.0,0.0,0.0,0.0,0.0,35596,12.2299,float64,291057,16454,0.0535,205,0.0276,0.0,0.0893,0.0,0.0,0.0,1.0,0.0,4.0988,20.0314,0,0.0,highly_skewed,variable,0.0,non_normal
520,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0531,0.0,0.1179,2.2183,0.0,0.0,0.0,2.7679,9.5817,225263,0,0.0,0.0,0.0,0.0,0.0,65794,22.6052,float64,291057,16454,0.0535,284,0.0531,0.0,0.1179,0.0,0.0,0.0,1.0,0.0,2.7679,9.5819,0,0.0,highly_skewed,variable,0.0,non_normal
521,PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0626,0.0,0.1339,2.1398,0.0,0.0,0.0,2.6257,8.0946,219802,0,0.0,0.0,0.0,0.0,0.0,71255,24.4815,float64,291057,16454,0.0535,263,0.0626,0.0,0.1339,0.0,0.0,0.0,1.0,0.0,2.6257,8.0947,0,0.0,highly_skewed,variable,0.0,non_normal
522,PREV_PRODUCT_COMBINATION_Cash_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1098,0.0,0.1748,1.5919,0.0,0.2,0.2,1.5244,1.56,188356,0,0.0,0.2,0.2,-0.3,0.5,7673,2.6363,float64,291057,16454,0.0535,375,0.1098,0.0,0.1748,0.0,0.0,0.2,1.0,0.2,1.5244,1.5601,7673,0.0264,highly_skewed,variable,0.0,non_normal
523,PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.2069,0.0,0.2933,1.4177,0.0,0.3333,0.3333,1.5212,1.4124,148052,0,0.0,0.3333,0.3333,-0.5,0.8333,21679,7.4484,float64,291057,16454,0.0535,273,0.2069,0.0,0.2933,0.0,0.0,0.3333,1.0,0.3333,1.5212,1.4124,21679,0.0745,highly_skewed,variable,0.0,non_normal
524,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0662,0.0,0.1809,2.7333,0.0,0.0,0.0,3.5733,13.7009,235571,0,0.0,0.0,0.0,0.0,0.0,55486,19.0636,float64,291057,16454,0.0535,171,0.0662,0.0,0.1809,0.0,0.0,0.0,1.0,0.0,3.5733,13.7012,0,0.0,highly_skewed,variable,0.0,non_normal
525,PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0866,0.0,0.2158,2.4919,0.0,0.0,0.0,3.0547,9.1749,226841,0,0.0,0.0,0.0,0.0,0.0,64216,22.063,float64,291057,16454,0.0535,179,0.0866,0.0,0.2158,0.0,0.0,0.0,1.0,0.0,3.0548,9.1751,0,0.0,highly_skewed,variable,0.0,non_normal
526,PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0114,0.0,0.0813,7.1287,0.0,0.0,0.0,9.5175,101.8723,281560,0,0.0,0.0,0.0,0.0,0.0,9497,3.2629,float64,291057,16454,0.0535,80,0.0114,0.0,0.0813,0.0,0.0,0.0,1.0,0.0,9.5176,101.8741,0,0.0,highly_skewed,variable,0.0,non_normal
527,PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1687,0.0,0.2738,1.6232,0.0,0.25,0.25,1.8136,2.5145,171753,0,0.0,0.25,0.25,-0.375,0.625,23844,8.1922,float64,291057,16454,0.0535,244,0.1687,0.0,0.2738,0.0,0.0,0.25,1.0,0.25,1.8137,2.5146,23844,0.0819,highly_skewed,variable,0.0,non_normal
528,PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0211,0.0,0.1091,5.1599,0.0,0.0,0.0,6.863,52.6601,273503,0,0.0,0.0,0.0,0.0,0.0,17554,6.0311,float64,291057,16454,0.0535,102,0.0211,0.0,0.1091,0.0,0.0,0.0,1.0,0.0,6.863,52.6611,0,0.0,highly_skewed,variable,0.0,non_normal
529,PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0212,0.0,0.112,5.2858,0.0,0.0,0.0,6.8831,52.0041,274213,0,0.0,0.0,0.0,0.0,0.0,16844,5.7872,float64,291057,16454,0.0535,118,0.0212,0.0,0.112,0.0,0.0,0.0,1.0,0.0,6.8831,52.0051,0,0.0,highly_skewed,variable,0.0,non_normal
530,PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.0024,0.0,0.0387,15.9454,0.0,0.0,0.0,20.8353,486.7274,289167,0,0.0,0.0,0.0,0.0,0.0,1890,0.6494,float64,291057,16454,0.0535,50,0.0024,0.0,0.0387,0.0,0.0,0.0,1.0,0.0,20.8354,486.7358,0,0.0,highly_skewed,variable,0.0,non_normal
531,PREV_PRODUCT_COMBINATION_nan_MEAN,291057,16454,5.3507,0.0,0.6667,0.6667,0.0002,0.0,0.007,39.2123,0.0,0.0,0.0,52.2272,3266.0429,290773,0,0.0,0.0,0.0,0.0,0.0,284,0.0976,float64,291057,16454,0.0535,40,0.0002,0.0,0.007,0.0,0.0,0.0,0.6667,0.0,52.2275,3266.0991,0,0.0,highly_skewed,variable,0.0,non_normal
532,PREV_RATE_DOWN_PAYMENT_MAX,273605,33906,11.0259,0.0,1.0,1.0,0.128,0.1053,0.1311,1.0243,0.0,0.1946,0.1946,1.581,3.149,76954,0,0.0,0.1946,0.1946,-0.2919,0.4864,8271,3.023,float64,273605,33906,0.1103,118254,0.128,0.1053,0.1311,0.0,0.0,0.1946,1.0,0.1946,1.581,3.1491,8271,0.0302,highly_skewed,variable,0.0,non_normal
533,PREV_RATE_DOWN_PAYMENT_MEAN,273605,33906,11.0259,-0.0,0.9897,0.9897,0.0819,0.0663,0.0895,1.0927,0.0,0.1089,0.1089,2.0455,6.955,76953,1,0.0,0.1089,0.1089,-0.1634,0.2723,10536,3.8508,float64,273605,33906,0.1103,165733,0.0819,0.0663,0.0895,-0.0,0.0,0.1089,0.9897,0.1089,2.0455,6.9551,10536,0.0385,highly_skewed,variable,0.0,non_normal
534,PREV_SK_ID_PREV_NUNIQUE,291057,16454,5.3507,1.0,73.0,72.0,4.8571,4.0,4.147,0.8538,2.0,6.0,4.0,2.3122,10.475,0,0,2.0,6.0,4.0,-4.0,12.0,15426,5.3,float64,291057,16454,0.0535,65,4.8571,4.0,4.147,1.0,2.0,6.0,73.0,4.0,2.3122,10.4752,15426,0.053,highly_skewed,variable,0.0,non_normal
535,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1473,0.0,0.2369,1.6083,0.0,0.25,0.25,1.9548,3.6539,171263,0,0.0,0.25,0.25,-0.375,0.625,15226,5.2313,float64,291057,16454,0.0535,313,0.1473,0.0,0.2369,0.0,0.0,0.25,1.0,0.25,1.9548,3.654,15226,0.0523,highly_skewed,variable,0.0,non_normal
536,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1455,0.0,0.2361,1.6225,0.0,0.25,0.25,1.9623,3.6738,173227,0,0.0,0.25,0.25,-0.375,0.625,15251,5.2399,float64,291057,16454,0.0535,304,0.1455,0.0,0.2361,0.0,0.0,0.25,1.0,0.25,1.9623,3.6739,15251,0.0524,highly_skewed,variable,0.0,non_normal
537,PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1541,0.0,0.2507,1.6276,0.0,0.25,0.25,1.933,3.3217,171760,0,0.0,0.25,0.25,-0.375,0.625,18252,6.2709,float64,291057,16454,0.0535,301,0.1541,0.0,0.2507,0.0,0.0,0.25,1.0,0.25,1.933,3.3218,18252,0.0627,highly_skewed,variable,0.0,non_normal
538,PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1133,0.0,0.2247,1.9821,0.0,0.1429,0.1429,2.4865,6.1305,198955,0,0.0,0.1429,0.1429,-0.2143,0.3571,30972,10.6412,float64,291057,16454,0.0535,259,0.1133,0.0,0.2247,0.0,0.0,0.1429,1.0,0.1429,2.4865,6.1306,30972,0.1064,highly_skewed,variable,0.0,non_normal
539,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1451,0.0,0.2359,1.6251,0.0,0.25,0.25,1.983,3.7786,172752,0,0.0,0.25,0.25,-0.375,0.625,15116,5.1935,float64,291057,16454,0.0535,319,0.1451,0.0,0.2359,0.0,0.0,0.25,1.0,0.25,1.983,3.7786,15116,0.0519,highly_skewed,variable,0.0,non_normal
540,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.147,0.0,0.2362,1.6068,0.0,0.25,0.25,1.9502,3.6405,171462,0,0.0,0.25,0.25,-0.375,0.625,15201,5.2227,float64,291057,16454,0.0535,316,0.147,0.0,0.2362,0.0,0.0,0.25,1.0,0.25,1.9502,3.6405,15201,0.0522,highly_skewed,variable,0.0,non_normal
541,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,291057,16454,5.3507,0.0,1.0,1.0,0.1476,0.0,0.2372,1.6066,0.0,0.25,0.25,1.9488,3.6167,171167,0,0.0,0.25,0.25,-0.375,0.625,15478,5.3179,float64,291057,16454,0.0535,316,0.1476,0.0,0.2372,0.0,0.0,0.25,1.0,0.25,1.9488,3.6168,15478,0.0532,highly_skewed,variable,0.0,non_normal
542,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,291057,16454,5.3507,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,291057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,float64,291057,16454,0.0535,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,approximately_symmetric,constant,,constant
543,REFUSED_AMT_APPLICATION_MAX,100294,207217,67.3852,0.0,4455000.0,4455000.0,388414.356,202500.0,481614.6854,1.24,67500.0,494988.75,427488.75,2.1275,5.5392,8154,0,67500.0,494988.75,427488.75,-573733.125,1136221.875,8447,8.4222,float64,100294,207217,0.6739,17300,388414.356,202500.0,481614.6854,0.0,67500.0,494988.75,4455000.0,427488.75,2.1275,5.5396,8447,0.0842,highly_skewed,variable,0.0,non_normal
544,REFUSED_AMT_APPLICATION_MEAN,100294,207217,67.3852,0.0,4455000.0,4455000.0,295893.0026,157354.3125,373811.0293,1.2633,58447.125,382500.0,324052.875,2.4505,8.0139,8154,0,58447.125,382500.0,324052.875,-427632.1875,868579.3125,8630,8.6047,float64,100294,207217,0.6739,32297,295893.0026,157354.3125,373811.0293,0.0,58447.125,382500.0,4455000.0,324052.875,2.4506,8.0143,8630,0.086,highly_skewed,variable,0.0,non_normal
545,REFUSED_AMT_CREDIT_MAX,100294,207217,67.3852,0.0,4104351.0,4104351.0,434790.9588,225000.0,523043.1537,1.203,85037.625,585000.0,499962.375,2.0575,5.1295,4930,0,85037.625,585000.0,499962.375,-664905.9375,1334943.5625,7773,7.7502,float64,100294,207217,0.6739,24804,434790.9588,225000.0,523043.1537,0.0,85037.625,585000.0,4104351.0,499962.375,2.0575,5.1298,7773,0.0775,highly_skewed,variable,0.0,non_normal
546,REFUSED_AMT_CREDIT_MEAN,100294,207217,67.3852,0.0,4085550.0,4085550.0,331421.6774,180000.0,404992.1972,1.222,70864.125,443160.0,372295.875,2.3748,7.4352,4930,0,70864.125,443160.0,372295.875,-487579.6875,1001603.8125,7515,7.493,float64,100294,207217,0.6739,53226,331421.6774,180000.0,404992.1972,0.0,70864.125,443160.0,4085550.0,372295.875,2.3748,7.4356,7515,0.0749,highly_skewed,variable,0.0,non_normal
547,REFUSED_APP_CREDIT_PERC_MAX,95364,212147,68.9884,0.0,17.0,17.0,0.9725,1.0,0.2974,0.3058,0.9132,1.0,0.0868,8.9381,341.1312,3224,0,0.9132,1.0,0.0868,0.783,1.1302,12310,12.9084,float64,95364,212147,0.6899,22656,0.9725,1.0,0.2974,0.0,0.9132,1.0,17.0,0.0868,8.9382,341.1492,12310,0.1291,highly_skewed,variable,0.0,non_normal
