,column,dtype,non_null_count_x,unique_count,unique_percentage,duplicate_count,duplicate_value_ratio,constant_flag,top_value_percentage,quasi_constant_flag,top_value,top_value_count,top_values_preview,non_null_count_y,dominant_value,dominant_value_pct,second_dominant_value,second_dominant_pct,top_values,suspicious_uniformity_flag,dominance_note
537,PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,float64,291057,273,0.09,290784,99.91,False,50.87,False,0.0,148052,"[(np.float64(0.0), 148052), (np.float64(0.5), 22188), (np.float64(1.0), 21358)]",291057,0.0,50.87,0.5,7.62,"[('0.0', 50.87), ('0.5', 7.62), ('1.0', 7.34)]",False,Most frequent dominates with 50.87%
538,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,float64,291057,171,0.06,290886,99.94,False,80.94,False,0.0,235571,"[(np.float64(0.0), 235571), (np.float64(0.5), 7477), (np.float64(0.3333333333333333), 7159)]",291057,0.0,80.94,0.5,2.57,"[('0.0', 80.94), ('0.5', 2.57), ('0.3333333333333333', 2.46)]",False,Most frequent dominates with 80.94%
539,PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,float64,291057,179,0.06,290878,99.94,False,77.94,False,0.0,226841,"[(np.float64(0.0), 226841), (np.float64(1.0), 10148), (np.float64(0.5), 9276)]",291057,0.0,77.94,1.0,3.49,"[('0.0', 77.94), ('1.0', 3.49), ('0.5', 3.19)]",False,Most frequent dominates with 77.94%
540,PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,float64,291057,80,0.03,290977,99.97,False,96.74,True,0.0,281560,"[(np.float64(0.0), 281560), (np.float64(1.0), 1273), (np.float64(0.5), 1270)]",291057,0.0,96.74,1.0,0.44,"[('0.0', 96.74), ('1.0', 0.44), ('0.5', 0.44)]",False,Most frequent dominates with 96.74%
541,PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,float64,291057,244,0.08,290813,99.92,False,59.01,False,0.0,171753,"[(np.float64(0.0), 171753), (np.float64(0.5), 17913), (np.float64(1.0), 16600)]",291057,0.0,59.01,0.5,6.15,"[('0.0', 59.01), ('0.5', 6.15), ('1.0', 5.7)]",False,Most frequent dominates with 59.01%
542,PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,float64,291057,102,0.04,290955,99.96,False,93.97,False,0.0,273503,"[(np.float64(0.0), 273503), (np.float64(0.5), 2422), (np.float64(0.3333333333333333), 2297)]",291057,0.0,93.97,0.5,0.83,"[('0.0', 93.97), ('0.5', 0.83), ('0.3333333333333333', 0.79)]",False,Most frequent dominates with 93.97%
543,PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,float64,291057,118,0.04,290939,99.96,False,94.21,False,0.0,274213,"[(np.float64(0.0), 274213), (np.float64(1.0), 2496), (np.float64(0.5), 2135)]",291057,0.0,94.21,1.0,0.86,"[('0.0', 94.21), ('1.0', 0.86), ('0.5', 0.73)]",False,Most frequent dominates with 94.21%
544,PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,float64,291057,50,0.02,291007,99.98,False,99.35,True,0.0,289167,"[(np.float64(0.0), 289167), (np.float64(1.0), 297), (np.float64(0.5), 279)]",291057,0.0,99.35,1.0,0.1,"[('0.0', 99.35), ('1.0', 0.1), ('0.5', 0.1)]",True,Appears uniformly dominated
545,PREV_PRODUCT_COMBINATION_nan_MEAN,float64,291057,40,0.01,291017,99.99,False,99.9,True,0.0,290773,"[(np.float64(0.0), 290773), (np.float64(0.3333333333333333), 29), (np.float64(0.1666666666666666), 25)]",291057,0.0,99.9,0.3333333333333333,0.01,"[('0.0', 99.9), ('0.3333333333333333', 0.01), ('0.1666666666666666', 0.01)]",True,Appears uniformly dominated
546,PREV_RATE_DOWN_PAYMENT_MAX,float64,273605,118254,43.22,155351,56.78,False,28.13,False,0.0,76954,"[(np.float64(0.0), 76954), (np.float64(0.1089090909090909), 15930), (np.float64(0.2178181818181818), 3979)]",273605,0.0,28.13,0.1089090909090909,5.82,"[('0.0', 28.13), ('0.1089090909090909', 5.82), ('0.2178181818181818', 1.45)]",False,Most frequent dominates with 28.13%
547,PREV_RATE_DOWN_PAYMENT_MEAN,float64,273605,165733,60.57,107872,39.43,False,28.13,False,0.0,76953,"[(np.float64(0.0), 76953), (np.float64(0.1089090909090909), 6349), (np.float64(0.0544545454545454), 2729)]",273605,0.0,28.13,0.1089090909090909,2.32,"[('0.0', 28.13), ('0.1089090909090909', 2.32), ('0.0544545454545454', 1.0)]",False,Most frequent dominates with 28.13%
548,PREV_SK_ID_PREV_NUNIQUE,float64,291057,65,0.02,290992,99.98,False,18.05,False,1.0,52533,"[(np.float64(1.0), 52533), (np.float64(2.0), 45799), (np.float64(3.0), 40014)]",291057,1.0,18.05,2.0,15.74,"[('1.0', 18.05), ('2.0', 15.74), ('3.0', 13.75)]",False,Most frequent dominates with 18.05%
549,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,float64,291057,313,0.11,290744,99.89,False,58.84,False,0.0,171263,"[(np.float64(0.0), 171263), (np.float64(0.5), 15651), (np.float64(0.3333333333333333), 15203)]",291057,0.0,58.84,0.5,5.38,"[('0.0', 58.84), ('0.5', 5.38), ('0.3333333333333333', 5.22)]",False,Most frequent dominates with 58.84%
550,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,float64,291057,304,0.1,290753,99.9,False,59.52,False,0.0,173227,"[(np.float64(0.0), 173227), (np.float64(0.5), 15405), (np.float64(0.3333333333333333), 14581)]",291057,0.0,59.52,0.5,5.29,"[('0.0', 59.52), ('0.5', 5.29), ('0.3333333333333333', 5.01)]",False,Most frequent dominates with 59.52%
551,PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,float64,291057,301,0.1,290756,99.9,False,59.01,False,0.0,171760,"[(np.float64(0.0), 171760), (np.float64(0.5), 16258), (np.float64(0.3333333333333333), 14822)]",291057,0.0,59.01,0.5,5.59,"[('0.0', 59.01), ('0.5', 5.59), ('0.3333333333333333', 5.09)]",False,Most frequent dominates with 59.01%
552,PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,float64,291057,259,0.09,290798,99.91,False,68.36,False,0.0,198955,"[(np.float64(0.0), 198955), (np.float64(0.5), 12105), (np.float64(0.3333333333333333), 11327)]",291057,0.0,68.36,0.5,4.16,"[('0.0', 68.36), ('0.5', 4.16), ('0.3333333333333333', 3.89)]",False,Most frequent dominates with 68.36%
553,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,float64,291057,319,0.11,290738,99.89,False,59.35,False,0.0,172752,"[(np.float64(0.0), 172752), (np.float64(0.5), 15288), (np.float64(0.3333333333333333), 14752)]",291057,0.0,59.35,0.5,5.25,"[('0.0', 59.35), ('0.5', 5.25), ('0.3333333333333333', 5.07)]",False,Most frequent dominates with 59.35%
554,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,float64,291057,316,0.11,290741,99.89,False,58.91,False,0.0,171462,"[(np.float64(0.0), 171462), (np.float64(0.5), 15632), (np.float64(0.3333333333333333), 15028)]",291057,0.0,58.91,0.5,5.37,"[('0.0', 58.91), ('0.5', 5.37), ('0.3333333333333333', 5.16)]",False,Most frequent dominates with 58.91%
555,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,float64,291057,316,0.11,290741,99.89,False,58.81,False,0.0,171167,"[(np.float64(0.0), 171167), (np.float64(0.5), 15602), (np.float64(0.3333333333333333), 14868)]",291057,0.0,58.81,0.5,5.36,"[('0.0', 58.81), ('0.5', 5.36), ('0.3333333333333333', 5.11)]",False,Most frequent dominates with 58.81%
556,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,float64,291057,1,0.0,291056,100.0,True,100.0,True,0.0,291057,"[(np.float64(0.0), 291057)]",291057,0.0,100.0,,,"[('0.0', 100.0)]",True,Appears uniformly dominated
557,REFUSED_AMT_APPLICATION_MAX,float64,100294,17300,17.25,82994,82.75,False,8.13,False,0.0,8154,"[(np.float64(0.0), 8154), (np.float64(225000.0), 6278), (np.float64(450000.0), 4652)]",100294,0.0,8.13,225000.0,6.26,"[('0.0', 8.13), ('225000.0', 6.26), ('450000.0', 4.64)]",False,Most frequent dominates with 8.13%
558,REFUSED_AMT_APPLICATION_MEAN,float64,100294,32297,32.2,67997,67.8,False,8.13,False,0.0,8154,"[(np.float64(0.0), 8154), (np.float64(225000.0), 3264), (np.float64(45000.0), 2984)]",100294,0.0,8.13,225000.0,3.25,"[('0.0', 8.13), ('225000.0', 3.25), ('45000.0', 2.98)]",False,Most frequent dominates with 8.13%
559,REFUSED_AMT_CREDIT_MAX,float64,100294,24804,24.73,75490,75.27,False,4.92,False,0.0,4930,"[(np.float64(0.0), 4930), (np.float64(225000.0), 3826), (np.float64(45000.0), 2977)]",100294,0.0,4.92,225000.0,3.81,"[('0.0', 4.92), ('225000.0', 3.81), ('45000.0', 2.97)]",False,Most frequent dominates with 4.92%
560,REFUSED_AMT_CREDIT_MEAN,float64,100294,53226,53.07,47068,46.93,False,4.92,False,0.0,4930,"[(np.float64(0.0), 4930), (np.float64(45000.0), 2561), (np.float64(225000.0), 2100)]",100294,0.0,4.92,45000.0,2.55,"[('0.0', 4.92), ('45000.0', 2.55), ('225000.0', 2.09)]",False,Most frequent dominates with 4.92%
561,REFUSED_APP_CREDIT_PERC_MAX,float64,95364,22656,23.76,72708,76.24,False,42.43,False,1.0,40460,"[(np.float64(1.0), 40460), (np.float64(0.0), 3224), (np.float64(1.1111111111111112), 3175)]",95364,1.0,42.43,0.0,3.38,"[('1.0', 42.43), ('0.0', 3.38), ('1.1111111111111112', 3.33)]",False,Most frequent dominates with 42.43%
562,REFUSED_APP_CREDIT_PERC_MEAN,float64,95364,43000,45.09,52364,54.91,False,26.84,False,1.0,25591,"[(np.float64(1.0), 25591), (np.float64(0.0), 3224), (np.float64(1.1111111111111112), 1675)]",95364,1.0,26.84,0.0,3.38,"[('1.0', 26.84), ('0.0', 3.38), ('1.1111111111111112', 1.76)]",False,Most frequent dominates with 26.84%
563,REFUSED_DAYS_DECISION_MEAN,float64,100294,17440,17.39,82854,82.61,False,0.15,False,-245.0,146,"[(np.float64(-245.0), 146), (np.float64(-238.0), 132), (np.float64(-210.0), 124)]",100294,-245.0,0.15,-238.0,0.13,"[('-245.0', 0.15), ('-238.0', 0.13), ('-210.0', 0.12)]",False,Most frequent dominates with 0.15%
564,REFUSED_DAYS_DECISION_MIN,float64,100294,2921,2.91,97373,97.09,False,0.17,False,-245.0,168,"[(np.float64(-245.0), 168), (np.float64(-238.0), 149), (np.float64(-252.0), 148)]",100294,-245.0,0.17,-238.0,0.15,"[('-245.0', 0.17), ('-238.0', 0.15), ('-252.0', 0.15)]",False,Most frequent dominates with 0.17%
565,REFUSED_SK_ID_PREV_NUNIQUE,float64,100294,45,0.04,100249,99.96,False,46.4,False,1.0,46534,"[(np.float64(1.0), 46534), (np.float64(2.0), 22739), (np.float64(3.0), 11859)]",100294,1.0,46.4,2.0,22.67,"[('1.0', 46.4), ('2.0', 22.67), ('3.0', 11.82)]",False,Most frequent dominates with 46.4%
566,REGION_POPULATION_RELATIVE,float64,307511,81,0.03,307430,99.97,False,5.34,False,0.035792,16408,"[(np.float64(0.035792), 16408), (np.float64(0.04622), 13442), (np.float64(0.030755), 12163)]",307511,0.035792,5.34,0.04622,4.37,"[('0.035792', 5.34), ('0.04622', 4.37), ('0.030755', 3.96)]",False,Most frequent dominates with 5.34%
567,REGION_RATING_CLIENT,int64,307511,3,0.0,307508,100.0,False,73.81,False,2,226984,"[(np.int64(2), 226984), (np.int64(3), 48330), (np.int64(1), 32197)]",307511,2,73.81,3,15.72,"[('2', 73.81), ('3', 15.72), ('1', 10.47)]",False,Most frequent dominates with 73.81%
568,REGION_RATING_CLIENT_W_CITY,int64,307511,3,0.0,307508,100.0,False,74.63,False,2,229484,"[(np.int64(2), 229484), (np.int64(3), 43860), (np.int64(1), 34167)]",307511,2,74.63,3,14.26,"[('2', 74.63), ('3', 14.26), ('1', 11.11)]",False,Most frequent dominates with 74.63%
569,REG_CITY_NOT_LIVE_CITY,int64,307511,2,0.0,307509,100.0,False,92.18,False,0,283472,"[(np.int64(0), 283472), (np.int64(1), 24039)]",307511,0,92.18,1,7.82,"[('0', 92.18), ('1', 7.82)]",False,Most frequent dominates with 92.18%
570,REG_CITY_NOT_WORK_CITY,int64,307511,2,0.0,307509,100.0,False,76.95,False,0,236644,"[(np.int64(0), 236644), (np.int64(1), 70867)]",307511,0,76.95,1,23.05,"[('0', 76.95), ('1', 23.05)]",False,Most frequent dominates with 76.95%
571,REG_REGION_NOT_LIVE_REGION,int64,307511,2,0.0,307509,100.0,False,98.49,True,0,302854,"[(np.int64(0), 302854), (np.int64(1), 4657)]",307511,0,98.49,1,1.51,"[('0', 98.49), ('1', 1.51)]",True,Appears uniformly dominated
572,REG_REGION_NOT_WORK_REGION,int64,307511,2,0.0,307509,100.0,False,94.92,False,0,291899,"[(np.int64(0), 291899), (np.int64(1), 15612)]",307511,0,94.92,1,5.08,"[('0', 94.92), ('1', 5.08)]",False,Most frequent dominates with 94.92%
573,SK_ID_CURR,int64,307511,307511,100.0,0,0.0,False,0.0,False,100002,1,"[(np.int64(100002), 1), (np.int64(100003), 1), (np.int64(100004), 1)]",307511,100002,0.0,100003,0.0,"[('100002', 0.0), ('100003', 0.0), ('100004', 0.0)]",False,Most frequent dominates with 0.0%
574,TARGET,int64,307511,2,0.0,307509,100.0,False,91.93,False,0,282686,"[(np.int64(0), 282686), (np.int64(1), 24825)]",307511,0,91.93,1,8.07,"[('0', 91.93), ('1', 8.07)]",False,Most frequent dominates with 91.93%
575,TOTALAREA_MODE,float64,159080,5116,3.22,153964,96.78,False,0.37,False,0.0,582,"[(np.float64(0.0), 582), (np.float64(0.057), 247), (np.float64(0.0547), 230)]",159080,0.0,0.37,0.057,0.16,"[('0.0', 0.37), ('0.057', 0.16), ('0.0547', 0.14)]",False,Most frequent dominates with 0.37%
576,WALLSMATERIAL_MODE,object,151170,7,0.0,151163,100.0,False,43.69,False,Panel,66040,"[('Panel', 66040), ('Stone, brick', 64815), ('Block', 9253)]",151170,Panel,43.69,"Stone, brick",42.88,"[('Panel', 43.69), ('Stone, brick', 42.88), ('Block', 6.12)]",False,Most frequent dominates with 43.69%
577,WEEKDAY_APPR_PROCESS_START,object,307511,7,0.0,307504,100.0,False,17.53,False,TUESDAY,53901,"[('TUESDAY', 53901), ('WEDNESDAY', 51934), ('MONDAY', 50714)]",307511,TUESDAY,17.53,WEDNESDAY,16.89,"[('TUESDAY', 17.53), ('WEDNESDAY', 16.89), ('MONDAY', 16.49)]",False,Most frequent dominates with 17.53%
578,YEARS_BEGINEXPLUATATION_AVG,float64,157504,285,0.18,157219,99.82,False,2.74,False,0.9871,4311,"[(np.float64(0.9871), 4311), (np.float64(0.9856), 4189), (np.float64(0.9861), 4171)]",157504,0.9871,2.74,0.9856,2.66,"[('0.9871', 2.74), ('0.9856', 2.66), ('0.9861', 2.65)]",False,Most frequent dominates with 2.74%
579,YEARS_BEGINEXPLUATATION_MEDI,float64,157504,245,0.16,157259,99.84,False,2.74,False,0.9871,4314,"[(np.float64(0.9871), 4314), (np.float64(0.9861), 4247), (np.float64(0.9856), 4199)]",157504,0.9871,2.74,0.9861,2.7,"[('0.9871', 2.74), ('0.9861', 2.7), ('0.9856', 2.67)]",False,Most frequent dominates with 2.74%
580,YEARS_BEGINEXPLUATATION_MODE,float64,157504,221,0.14,157283,99.86,False,2.72,False,0.9871,4291,"[(np.float64(0.9871), 4291), (np.float64(0.9866), 4173), (np.float64(0.9861), 4167)]",157504,0.9871,2.72,0.9866,2.65,"[('0.9871', 2.72), ('0.9866', 2.65), ('0.9861', 2.65)]",False,Most frequent dominates with 2.72%
581,YEARS_BUILD_AVG,float64,103023,149,0.14,102874,99.86,False,2.91,False,0.8232,2999,"[(np.float64(0.8232), 2999), (np.float64(0.8164), 2864), (np.float64(0.8028), 2848)]",103023,0.8232,2.91,0.8164,2.78,"[('0.8232', 2.91), ('0.8164', 2.78), ('0.8028', 2.76)]",False,Most frequent dominates with 2.91%
582,YEARS_BUILD_MEDI,float64,103023,151,0.15,102872,99.85,False,2.91,False,0.8256,2994,"[(np.float64(0.8256), 2994), (np.float64(0.8189), 2883), (np.float64(0.8054), 2842)]",103023,0.8256,2.91,0.8189,2.8,"[('0.8256', 2.91), ('0.8189', 2.8), ('0.8054', 2.76)]",False,Most frequent dominates with 2.91%
583,YEARS_BUILD_MODE,float64,103023,154,0.15,102869,99.85,False,2.87,False,0.8301,2960,"[(np.float64(0.8301), 2960), (np.float64(0.8236), 2879), (np.float64(0.7387), 2789)]",103023,0.8301,2.87,0.8236,2.79,"[('0.8301', 2.87), ('0.8236', 2.79), ('0.7387', 2.71)]",False,Most frequent dominates with 2.87%
