,column,count,missing_count,iqr_q1,iqr_q3,iqr_value,iqr_lower_bound,iqr_upper_bound,iqr_lower_count,iqr_upper_count,iqr_total_count,iqr_total_pct,extreme_iqr_count,extreme_iqr_pct,zscore_lower_bound,zscore_upper_bound,zscore_lower_count,zscore_upper_count,zscore_total_count,zscore_total_pct,mod_zscore_mad,mod_zscore_count,mod_zscore_pct,pctl_lower_bound,pctl_upper_bound,pctl_count,pctl_pct,skewness_x,kurtosis,distribution_type_x,is_heavy_tailed,is_skewed,heavy_tail_flag,has_outliers,outlier_severity,suggested_treatment,winsorize_lower,winsorize_upper,distribution_type_y,transformation_recommendation,scaling_needed,clipping_recommendation,winsorization_recommendation,is_numeric,is_discrete,is_near_constant,zero_inflation_flag,binning_opportunity,structure_score,recommended_action,reason,zero_ratio,unique_count,skewness_y,outlier_percentage
488,PREV_NAME_SELLER_INDUSTRY_Auto technology_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,3553,3553,1.22,3553,1.22,-0.15,0.16,0,2654,2654,0.91,0.04,2395,0.82,0.0,0.12,2865,0.98,15.08,254.89,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9878,68,15.0802,0.0
489,PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,16650,16650,5.72,16650,5.72,-0.32,0.36,0,5476,5476,1.88,0.08,5440,1.87,0.0,0.6,2881,0.99,6.81,50.87,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9428,125,6.8109,0.0
490,PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,291057,16454,0.0,0.33,0.33,-0.5,0.83,0,23616,23616,8.11,0,0.0,-0.7,1.12,0,0,0,0.0,0.2,0,0.0,0.0,1.0,0,0.0,1.48,1.13,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.5,0.83,right_skewed,log1p,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5343,285,1.4785,8.11
491,PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,20733,20733,7.12,20733,7.12,-0.34,0.4,0,6676,6676,2.29,0.08,6334,2.18,0.0,1.0,0,0.0,6.12,40.98,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9288,117,6.1199,0.0
492,PREV_NAME_SELLER_INDUSTRY_Consumer electronics_MEAN,291057,16454,0.0,0.5,0.5,-0.75,1.25,0,0,0,0.0,0,0.0,-0.71,1.31,0,0,0,0.0,0.2,0,0.0,0.0,1.0,0,0.0,0.94,-0.34,moderate_deviation,False,True,False,False,none,none_needed,-0.75,1.25,approximately_normal,none_or_standard_scaler,True,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.3791,326,0.9354,0.0
493,PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,38672,38672,13.29,38672,13.29,-0.45,0.55,0,6674,6674,2.29,0.11,6615,2.27,0.0,1.0,0,0.0,4.28,19.46,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8671,142,4.2782,0.0
494,PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,14233,14233,4.89,14233,4.89,-0.29,0.32,0,5970,5970,2.05,0.07,4298,1.48,0.0,0.5,2290,0.79,7.67,65.1,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,True,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9511,110,7.6688,0.0
495,PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,1889,1889,0.65,1889,0.65,-0.1,0.11,0,1591,1591,0.55,0.02,1532,0.53,0.0,0.0,1889,0.65,21.73,543.5,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9935,50,21.7268,0.0
496,PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,678,678,0.23,678,0.23,-0.07,0.08,0,651,651,0.22,0.02,631,0.22,0.0,0.0,678,0.23,32.6,1184.09,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9977,60,32.6035,0.0
497,PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,338,338,0.12,338,0.12,-0.05,0.05,0,335,335,0.12,0.01,333,0.11,0.0,0.0,338,0.12,48.87,2709.53,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9988,30,48.8735,0.0
498,PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,291057,16454,0.0,0.67,0.67,-1.0,1.67,0,0,0,0.0,0,0.0,-0.67,1.41,0,0,0,0.0,0.33,0,0.0,0.0,1.0,0,0.0,0.31,-1.34,light_tailed,False,False,False,False,none,none_needed,-1.0,1.67,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,True,0.4,drop_or_encode,near_constant,0.388,385,0.3091,0.0
499,PREV_NAME_SELLER_INDUSTRY_nan_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0,0,0,0.0,,0,0.0,0.0,0.0,0,0.0,,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0,1,0.0,0.0
500,PREV_NAME_TYPE_SUITE_Children_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,21921,21921,7.53,21921,7.53,-0.28,0.32,0,7131,7131,2.45,0.07,4616,1.59,0.0,0.5,1891,0.65,6.68,53.24,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9247,126,6.6814,0.0
501,PREV_NAME_TYPE_SUITE_Family_MEAN,291057,16454,0.0,0.22,0.22,-0.33,0.56,0,19338,19338,6.64,12304,4.23,-0.6,0.89,0,12304,12304,4.23,0.17,12336,4.24,0.0,1.0,0,0.0,2.03,3.73,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.33,0.56,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,1.0,drop_or_encode,near_constant,0.6093,280,2.0307,6.64
502,PREV_NAME_TYPE_SUITE_Group of people_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,1796,1796,0.62,1796,0.62,-0.08,0.08,0,1574,1574,0.54,0.02,1472,0.51,0.0,0.0,1796,0.62,25.86,815.95,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9938,51,25.86,0.0
503,PREV_NAME_TYPE_SUITE_Other_A_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,6855,6855,2.36,6855,2.36,-0.16,0.18,0,3812,3812,1.31,0.04,3781,1.3,0.0,0.25,2255,0.77,12.35,183.53,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,True,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9764,73,12.3483,0.0
504,PREV_NAME_TYPE_SUITE_Other_B_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,12904,12904,4.43,12904,4.43,-0.22,0.24,0,5891,5891,2.02,0.05,4395,1.51,0.0,0.33,2690,0.92,8.79,92.93,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,True,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9557,104,8.7859,0.0
505,"PREV_NAME_TYPE_SUITE_Spouse, partner_MEAN",291057,16454,0.0,0.0,0.0,0.0,0.0,0,42705,42705,14.67,42705,14.67,-0.4,0.49,0,10056,10056,3.45,0.1,4809,1.65,0.0,1.0,0,0.0,4.27,20.8,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8533,166,4.2723,0.0
506,PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,291057,16454,0.0,0.5,0.5,-0.75,1.25,0,0,0,0.0,0,0.0,-0.61,1.17,0,0,0,0.0,0.25,0,0.0,0.0,1.0,0,0.0,0.91,0.03,moderate_deviation,False,True,False,False,none,none_needed,-0.75,1.25,approximately_normal,none_or_standard_scaler,True,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.3704,389,0.9126,0.0
507,PREV_NAME_TYPE_SUITE_nan_MEAN,291057,16454,0.25,0.7,0.45,-0.42,1.38,0,0,0,0.0,0,0.0,-0.51,1.47,0,0,0,0.0,0.25,0,0.0,0.0,1.0,0,0.0,0.05,-1.02,light_tailed,False,False,False,False,none,none_needed,-0.42,1.38,approximately_normal,none_or_standard_scaler,False,False,False,True,True,True,False,True,0.2,drop_or_encode,near_constant,0.195,403,0.048,0.0
508,PREV_NAME_YIELD_GROUP_XNA_MEAN,291057,16454,0.0,0.4,0.4,-0.6,1.0,0,0,0,0.0,0,0.0,-0.5,0.96,0,2494,2494,0.86,0.2,0,0.0,0.0,0.86,2818,0.97,0.72,-0.39,moderate_deviation,False,True,False,False,none,none_needed,-0.6,1.0,approximately_normal,none_or_standard_scaler,True,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.4309,411,0.724,0.0
509,PREV_NAME_YIELD_GROUP_high_MEAN,291057,16454,0.0,0.39,0.39,-0.58,0.97,0,20414,20414,7.01,0,0.0,-0.64,1.12,0,0,0,0.0,0.14,20486,7.04,0.0,1.0,0,0.0,1.27,0.79,right_skewed,False,True,True,True,high,log_transform_or_winsorize,-0.58,0.97,right_skewed,log1p,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.4371,341,1.2663,7.01
510,PREV_NAME_YIELD_GROUP_low_action_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,57516,57516,19.76,57516,19.76,-0.48,0.62,0,7883,7883,2.71,0.12,7834,2.69,0.0,1.0,0,0.0,3.52,13.22,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8024,230,3.5206,0.0
511,PREV_NAME_YIELD_GROUP_low_normal_MEAN,291057,16454,0.0,0.33,0.33,-0.5,0.83,0,17904,17904,6.15,0,0.0,-0.62,1.04,0,0,0,0.0,0.11,19839,6.82,0.0,1.0,0,0.0,1.5,1.66,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.5,0.83,right_skewed,log1p,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.4648,326,1.4994,6.15
512,PREV_NAME_YIELD_GROUP_middle_MEAN,291057,16454,0.0,0.4,0.4,-0.6,1.0,0,0,0,0.0,0,0.0,-0.63,1.14,0,0,0,0.0,0.18,0,0.0,0.0,1.0,0,0.0,1.2,0.67,right_skewed,False,True,False,False,none,none_needed,-0.6,1.0,right_skewed,log1p,True,False,False,True,True,True,False,True,0.7,drop_or_encode,near_constant,0.3936,329,1.1964,0.0
513,PREV_NAME_YIELD_GROUP_nan_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0,0,0,0.0,,0,0.0,0.0,0.0,0,0.0,,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0,1,0.0,0.0
514,PREV_PRODUCT_COMBINATION_Card Street_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,65456,65456,22.49,65456,22.49,-0.36,0.48,0,10151,10151,3.49,0.09,10150,3.49,0.0,0.6,2821,0.97,3.2,12.74,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.7751,248,3.2005,0.0
515,PREV_PRODUCT_COMBINATION_Card X-Sell_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,57784,57784,19.85,57784,19.85,-0.24,0.32,0,9846,9846,3.38,0.06,9846,3.38,0.0,0.5,340,0.12,3.0,11.34,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8015,181,3.0005,0.0
516,PREV_PRODUCT_COMBINATION_Cash Street: high_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,33185,33185,11.4,33185,11.4,-0.33,0.39,0,7020,7020,2.41,0.08,6381,2.19,0.0,0.6,2752,0.95,5.28,33.05,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.886,247,5.2762,0.0
517,PREV_PRODUCT_COMBINATION_Cash Street: low_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,16618,16618,5.71,16618,5.71,-0.21,0.24,0,6310,6310,2.17,0.05,4945,1.7,0.0,0.38,2855,0.98,7.87,77.2,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9429,237,7.8741,0.0
518,PREV_PRODUCT_COMBINATION_Cash Street: middle_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,20591,20591,7.07,20591,7.07,-0.24,0.27,0,5749,5749,1.98,0.06,5403,1.86,0.0,0.45,2905,1.0,7.34,66.43,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9293,210,7.3389,0.0
519,PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,35596,35596,12.23,35596,12.23,-0.24,0.3,0,8998,8998,3.09,0.06,8782,3.02,0.0,0.5,853,0.29,4.1,20.03,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8777,205,4.0988,0.0
520,PREV_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,65794,65794,22.61,65794,22.61,-0.3,0.41,0,6443,6443,2.21,0.08,6415,2.2,0.0,0.5,1597,0.55,2.77,9.58,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.7739,284,2.7679,0.0
521,PREV_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,71255,71255,24.48,71255,24.48,-0.34,0.46,0,8692,8692,2.99,0.09,8679,2.98,0.0,0.55,2890,0.99,2.63,8.09,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.7552,263,2.6257,0.0
522,PREV_PRODUCT_COMBINATION_Cash_MEAN,291057,16454,0.0,0.2,0.2,-0.3,0.5,0,7673,7673,2.64,369,0.13,-0.41,0.63,0,3682,3682,1.27,0.12,4153,1.43,0.0,0.67,1533,0.53,1.52,1.56,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-0.3,0.5,zero_inflated,log1p_or_tweedie,True,False,True,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.6471,375,1.5244,2.64
523,PREV_PRODUCT_COMBINATION_POS household with interest_MEAN,291057,16454,0.0,0.33,0.33,-0.5,0.83,0,21679,21679,7.45,0,0.0,-0.67,1.09,0,0,0,0.0,0.2,0,0.0,0.0,1.0,0,0.0,1.52,1.41,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.5,0.83,right_skewed,log1p,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5087,273,1.5212,7.45
524,PREV_PRODUCT_COMBINATION_POS household without interest_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,55486,55486,19.06,55486,19.06,-0.48,0.61,0,7500,7500,2.58,0.12,7473,2.57,0.0,1.0,0,0.0,3.57,13.7,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.8094,171,3.5733,0.0
525,PREV_PRODUCT_COMBINATION_POS industry with interest_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,64216,64216,22.06,64216,22.06,-0.56,0.73,0,10577,10577,3.63,0.15,10287,3.53,0.0,1.0,0,0.0,3.05,9.17,right_skewed,True,True,True,True,severe,consider_log_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.7794,179,3.0548,0.0
526,PREV_PRODUCT_COMBINATION_POS industry without interest_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,9497,9497,3.26,9497,3.26,-0.23,0.26,0,4064,4064,1.4,0.05,4059,1.39,0.0,0.33,2784,0.96,9.52,101.87,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,True,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9674,80,9.5176,0.0
527,PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,291057,16454,0.0,0.25,0.25,-0.38,0.62,0,23844,23844,8.19,0,0.0,-0.65,0.99,0,16600,16600,5.7,0.18,16600,5.7,0.0,1.0,0,0.0,1.81,2.51,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.38,0.62,right_skewed,log1p,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5901,244,1.8137,8.19
528,PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,17554,17554,6.03,17554,6.03,-0.31,0.35,0,5221,5221,1.79,0.07,5195,1.78,0.0,0.5,2535,0.87,6.86,52.66,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9397,102,6.863,0.0
529,PREV_PRODUCT_COMBINATION_POS other with interest_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,16844,16844,5.79,16844,5.79,-0.31,0.36,0,5366,5366,1.84,0.08,5323,1.83,0.0,0.57,2905,1.0,6.88,52.0,right_skewed,True,True,True,True,high,robust_scaling_or_transform,0.0,0.0,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9421,118,6.8831,0.0
530,PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,1890,1890,0.65,1890,0.65,-0.11,0.12,0,1586,1586,0.54,0.03,1505,0.52,0.0,0.0,1890,0.65,20.84,486.73,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.9935,50,20.8354,0.0
531,PREV_PRODUCT_COMBINATION_nan_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,284,284,0.1,284,0.1,-0.02,0.02,0,284,284,0.1,0.0,282,0.1,0.0,0.0,284,0.1,52.23,3266.04,right_skewed,True,True,True,True,low,investigate_individually,0.0,0.0,zero_inflated,log1p_or_tweedie,True,False,False,True,True,True,True,True,0.7,drop_or_encode,near_constant,0.999,40,52.2275,0.0
532,PREV_RATE_DOWN_PAYMENT_MAX,273605,33906,0.0,0.19,0.19,-0.29,0.49,0,8271,8271,3.02,198,0.07,-0.27,0.52,0,6321,6321,2.31,0.1,1173,0.43,0.0,0.56,2737,1.0,1.58,3.15,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-0.29,0.49,heavy_tailed,log1p_or_quantile_transform,True,False,True,True,False,False,False,True,0.8,bin,high_skew,0.2813,118254,1.581,3.02
533,PREV_RATE_DOWN_PAYMENT_MEAN,273605,33906,0.0,0.11,0.11,-0.16,0.27,0,10536,10536,3.85,2343,0.86,-0.19,0.35,0,4922,4922,1.8,0.05,5236,1.91,0.0,0.42,2738,1.0,2.05,6.95,right_skewed,True,True,True,True,moderate,log_transform_or_winsorize,-0.16,0.27,heavy_tailed,quantile_transform_or_robust_scaler,True,False,True,True,False,False,False,True,0.8,bin,high_skew,0.2813,165733,2.0455,3.85
534,PREV_SK_ID_PREV_NUNIQUE,291057,16454,2.0,6.0,4.0,-4.0,12.0,0,15426,15426,5.3,3806,1.31,-7.58,17.3,0,4718,4718,1.62,2.0,9422,3.24,1.0,20.0,2501,0.86,2.31,10.47,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-4.0,12.0,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,0.8,drop_or_encode,near_constant,0.0,65,2.3122,5.3
535,PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,291057,16454,0.0,0.25,0.25,-0.38,0.62,0,15226,15226,5.23,0,0.0,-0.56,0.86,0,9550,9550,3.28,0.16,9781,3.36,0.0,1.0,0,0.0,1.95,3.65,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.38,0.62,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5884,313,1.9548,5.23
536,PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,291057,16454,0.0,0.25,0.25,-0.38,0.62,0,15251,15251,5.24,0,0.0,-0.56,0.85,0,9374,9374,3.22,0.16,9562,3.29,0.0,1.0,0,0.0,1.96,3.67,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.38,0.62,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5952,304,1.9623,5.24
537,PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,291057,16454,0.0,0.25,0.25,-0.38,0.62,0,18252,18252,6.27,0,0.0,-0.6,0.91,0,12126,12126,4.17,0.17,12154,4.18,0.0,1.0,0,0.0,1.93,3.32,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.38,0.62,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5901,301,1.933,6.27
538,PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,291057,16454,0.0,0.14,0.14,-0.21,0.36,0,30972,30972,10.64,14160,4.87,-0.56,0.79,0,9847,9847,3.38,0.15,9847,3.38,0.0,1.0,0,0.0,2.49,6.13,right_skewed,True,True,True,True,severe,consider_log_transform,-0.21,0.36,zero_inflated,log1p_or_tweedie,True,True,False,True,True,True,True,True,1.0,drop_or_encode,near_constant,0.6836,259,2.4865,10.64
539,PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,291057,16454,0.0,0.25,0.25,-0.38,0.62,0,15116,15116,5.19,0,0.0,-0.56,0.85,0,9547,9547,3.28,0.16,9700,3.33,0.0,1.0,0,0.0,1.98,3.78,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.38,0.62,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5935,319,1.983,5.19
540,PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,291057,16454,0.0,0.25,0.25,-0.38,0.62,0,15201,15201,5.22,0,0.0,-0.56,0.86,0,9415,9415,3.23,0.16,9599,3.3,0.0,1.0,0,0.0,1.95,3.64,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.38,0.62,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5891,316,1.9502,5.22
541,PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,291057,16454,0.0,0.25,0.25,-0.38,0.62,0,15478,15478,5.32,0,0.0,-0.56,0.86,0,9509,9509,3.27,0.16,9763,3.35,0.0,1.0,0,0.0,1.95,3.62,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-0.38,0.62,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,True,True,False,True,1.0,drop_or_encode,near_constant,0.5881,316,1.9488,5.32
542,PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,291057,16454,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,,,0,0,0,0.0,,0,0.0,0.0,0.0,0,0.0,,,moderate_deviation,False,False,False,False,none,none_needed,0.0,0.0,constant_or_near_constant,drop_column,True,False,False,True,True,True,True,False,0.2,drop_or_encode,near_constant,1.0,1,0.0,0.0
543,REFUSED_AMT_APPLICATION_MAX,100294,207217,67500.0,494988.75,427488.75,-573733.12,1136221.88,0,8447,8447,8.42,2649,2.64,-1056429.7,1833258.41,0,1729,1729,1.72,157500.0,11225,11.19,0.0,2250000.0,493,0.49,2.13,5.54,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-573733.12,1136221.88,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0813,17300,2.1275,8.42
544,REFUSED_AMT_APPLICATION_MEAN,100294,207217,58447.12,382500.0,324052.88,-427632.19,868579.31,0,8630,8630,8.6,2141,2.13,-825540.09,1417326.09,0,1899,1899,1.89,115106.06,10617,10.59,0.0,1755000.0,1002,1.0,2.45,8.01,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-427632.19,868579.31,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0813,32297,2.4506,8.6
545,REFUSED_AMT_CREDIT_MAX,100294,207217,85037.62,585000.0,499962.38,-664905.94,1334943.56,0,7773,7773,7.75,1641,1.64,-1134338.5,2003920.42,0,2214,2214,2.21,180000.0,10557,10.53,0.0,2303460.0,1000,1.0,2.06,5.13,right_skewed,True,True,True,True,high,robust_scaling_or_transform,-664905.94,1334943.56,heavy_tailed,log1p_or_quantile_transform,True,True,False,True,False,False,False,True,0.8,bin,"high_skew, high_outliers",0.0492,24804,2.0575,7.75
