,column,sample_size,target_type,pearson_corr_with_target,pearson_pvalue,pearson_ci_lower,pearson_ci_upper,spearman_corr_with_target,spearman_pvalue,point_biserial_corr,point_biserial_pvalue,mutual_info_score,mutual_info_normalized,eta_squared,abs_max_correlation,best_method,best_correlation,best_pvalue,correlation_direction,signal_strength,is_significant,is_strong_signal,mutual_information_numeric,nonlinear_signal_strength,signal_to_noise_flag,target_mean_by_bin_variation,monotonic_trend_with_target,bin_lift_max,correlation,information_value,predictive_level,is_predictive,n_valid_bins,unique_values,reason,max_abs_correlation,corr_score,mi_score,bin_var_score,bin_lift_score,total_score,predictive_power_band
545,REFUSED_AMT_CREDIT_MAX,100294,binary,0.0025,0.432144,-0.0037,0.0087,0.0157,1e-06,0.0025,0.432144,0.0037,0.0018,0.0,0.0157,spearman,0.0157,1e-06,positive,negligible,True,False,0.023884,moderate,True,0.031,True,1.51,0.0157,0.0123,very_weak,False,10,24804,,0.0157,0,2,1,1,4,moderate
546,REFUSED_AMT_CREDIT_MEAN,100294,binary,-0.0147,3e-06,-0.0208,-0.0085,-0.0008,0.811934,-0.0147,3e-06,0.0036,0.0018,0.0002,0.0147,point_biserial,-0.0147,3e-06,negative,negligible,True,False,0.023002,moderate,True,0.0284,True,1.4413,-0.0008,0.0078,very_weak,False,10,53226,,0.0147,0,2,0,1,3,weak
547,REFUSED_APP_CREDIT_PERC_MAX,95364,binary,-0.0102,0.001601,-0.0166,-0.0039,-0.0288,0.0,-0.0102,0.001601,0.0041,0.002,0.0001,0.0288,spearman,-0.0288,0.0,negative,negligible,True,False,0.041226,moderate,True,0.0381,True,1.4648,-0.0288,0.0188,very_weak,False,7,22656,,0.0288,0,2,1,1,4,moderate
548,REFUSED_APP_CREDIT_PERC_MEAN,95364,binary,-0.0222,0.0,-0.0286,-0.0159,-0.0561,0.0,-0.0222,0.0,0.005,0.0025,0.0005,0.0561,spearman,-0.0561,0.0,negative,negligible,True,False,0.027478,moderate,True,0.0717,False,1.7069,-0.0561,0.042,weak,True,8,43000,,0.0561,1,2,1,1,5,moderate
549,REFUSED_DAYS_DECISION_MEAN,100294,binary,0.0606,0.0,0.0544,0.0668,0.0527,0.0,0.0606,0.0,0.0011,0.0005,0.0037,0.0606,pearson,0.0606,0.0,positive,negligible,True,False,0.029442,moderate,True,0.0563,True,1.5556,0.0527,0.0527,weak,True,10,17440,,0.0606,1,2,1,1,5,moderate
550,REFUSED_DAYS_DECISION_MIN,100294,binary,0.0496,0.0,0.0434,0.0558,0.0399,0.0,0.0496,0.0,0.0016,0.0008,0.0025,0.0496,pearson,0.0496,0.0,positive,negligible,True,False,0.028851,moderate,True,0.0554,True,1.5904,0.0399,0.0371,weak,True,10,2921,,0.0496,0,2,1,1,4,moderate
551,REFUSED_SK_ID_PREV_NUNIQUE,100294,binary,0.0568,0.0,0.0506,0.063,0.0562,0.0,0.0568,0.0,0.0036,0.0018,0.0032,0.0568,pearson,0.0568,0.0,positive,negligible,True,False,0.034824,moderate,True,0.0563,True,1.8489,0.0562,0.0317,weak,True,4,45,,0.0568,1,2,1,1,5,moderate
552,REGION_POPULATION_RELATIVE,307511,binary,-0.0372,0.0,-0.0408,-0.0337,-0.0306,0.0,-0.0372,0.0,0.0045,0.0022,0.0014,0.0372,pearson,-0.0372,0.0,negative,negligible,True,False,0.004873,negligible,False,0.051,True,1.1963,-0.0306,0.0351,weak,True,10,81,,0.0372,0,0,1,0,1,very_weak
553,REGION_RATING_CLIENT,307511,binary,0.0589,0.0,0.0554,0.0624,0.0589,0.0,0.0589,0.0,0.0267,0.0134,0.0035,0.0589,spearman,0.0589,0.0,positive,negligible,True,False,0.027608,moderate,True,,False,,,,none,False,0,0,too_few_valid_bins,0.0589,1,2,0,0,3,weak
554,REGION_RATING_CLIENT_W_CITY,307511,binary,0.0609,0.0,0.0574,0.0644,0.0609,0.0,0.0609,0.0,0.0266,0.0133,0.0037,0.0609,spearman,0.0609,0.0,positive,negligible,True,False,0.026872,moderate,True,,False,,,,none,False,0,0,too_few_valid_bins,0.0609,1,2,0,0,3,weak
555,REG_CITY_NOT_LIVE_CITY,307511,binary,0.0444,0.0,0.0409,0.0479,0.0444,0.0,0.0444,0.0,0.002,0.001,0.002,0.0444,spearman,0.0444,0.0,positive,negligible,True,False,0.002278,negligible,False,,False,,,,none,False,0,0,insufficient_data,0.0444,0,0,0,0,0,very_weak
556,REG_CITY_NOT_WORK_CITY,307511,binary,0.051,0.0,0.0475,0.0545,0.051,0.0,0.051,0.0,0.0101,0.0051,0.0026,0.051,pearson,0.051,0.0,positive,negligible,True,False,0.010841,weak,True,,False,,,,none,False,0,0,insufficient_data,0.051,1,1,0,0,2,weak
557,REG_REGION_NOT_LIVE_REGION,307511,binary,0.0056,0.001988,0.002,0.0091,0.0056,0.001988,0.0056,0.001988,0.0001,0.0001,0.0,0.0056,pearson,0.0056,0.001988,none,negligible,True,False,0.0,negligible,False,,False,,,,none,False,0,0,insufficient_data,0.0056,0,0,0,0,0,very_weak
558,REG_REGION_NOT_WORK_REGION,307511,binary,0.0069,0.000118,0.0034,0.0105,0.0069,0.000118,0.0069,0.000118,0.0009,0.0004,0.0,0.0069,pearson,0.0069,0.000118,none,negligible,True,False,0.001709,negligible,False,,False,,,,none,False,0,0,insufficient_data,0.0069,0,0,0,0,0,very_weak
559,SK_ID_CURR,307511,binary,-0.0021,0.242315,-0.0056,0.0014,-0.0021,0.241773,-0.0021,0.242315,0.0,0.0,0.0,0.0021,spearman,-0.0021,0.241773,none,negligible,False,False,0.0,negligible,False,0.0038,True,1.0264,-0.0021,0.0003,very_weak,False,10,307511,,0.0021,0,0,0,0,0,very_weak
560,TOTALAREA_MODE,159080,binary,-0.0326,0.0,-0.0375,-0.0277,-0.0401,0.0,-0.0326,0.0,0.001,0.0005,0.0011,0.0401,spearman,-0.0401,0.0,negative,negligible,True,False,0.010425,weak,True,0.0374,True,1.1344,-0.0401,0.0277,weak,False,10,5116,,0.0401,0,1,1,0,2,weak
561,YEARS_BEGINEXPLUATATION_AVG,157504,binary,-0.0097,0.000113,-0.0147,-0.0048,-0.0274,0.0,-0.0097,0.000113,0.0023,0.0011,0.0001,0.0274,spearman,-0.0274,0.0,negative,negligible,True,False,0.01599,weak,True,0.029,True,1.0082,-0.0274,0.0144,very_weak,False,10,285,,0.0274,0,1,0,0,1,very_weak
562,YEARS_BEGINEXPLUATATION_MEDI,157504,binary,-0.01,7.3e-05,-0.0149,-0.0051,-0.0275,0.0,-0.01,7.3e-05,0.0017,0.0009,0.0001,0.0275,spearman,-0.0275,0.0,negative,negligible,True,False,0.016375,weak,True,0.0293,True,1.0145,-0.0275,0.0147,very_weak,False,10,245,,0.0275,0,1,0,0,1,very_weak
563,YEARS_BEGINEXPLUATATION_MODE,157504,binary,-0.009,0.000335,-0.014,-0.0041,-0.0271,0.0,-0.009,0.000335,0.0011,0.0005,0.0001,0.0271,spearman,-0.0271,0.0,negative,negligible,True,False,0.018144,weak,True,0.029,True,1.0156,-0.0271,0.0143,very_weak,False,10,221,,0.0271,0,1,0,0,1,very_weak
564,YEARS_BUILD_AVG,103023,binary,-0.0221,0.0,-0.0283,-0.016,-0.0232,0.0,-0.0221,0.0,0.0013,0.0006,0.0005,0.0232,spearman,-0.0232,0.0,negative,negligible,True,False,0.026859,moderate,True,0.0272,True,0.9943,-0.0232,0.0121,very_weak,False,10,149,,0.0232,0,2,0,0,2,weak
565,YEARS_BUILD_MEDI,103023,binary,-0.0223,0.0,-0.0284,-0.0162,-0.0234,0.0,-0.0223,0.0,0.002,0.001,0.0005,0.0234,spearman,-0.0234,0.0,negative,negligible,True,False,0.027341,moderate,True,0.0274,True,0.9964,-0.0234,0.0123,very_weak,False,10,151,,0.0234,0,2,0,0,2,weak
566,YEARS_BUILD_MODE,103023,binary,-0.0221,0.0,-0.0282,-0.016,-0.0231,0.0,-0.0221,0.0,0.0007,0.0004,0.0005,0.0231,spearman,-0.0231,0.0,negative,negligible,True,False,0.02532,moderate,True,0.0276,True,0.9936,-0.0231,0.0124,very_weak,False,10,154,,0.0231,0,2,0,0,2,weak
